community_id,n_nodes_fixed,n_vertices_fixed,n_edges_fixed,mean_degree_fixed,median_degree_fixed,max_degree_fixed,min_degree_fixed,n_nodes_orig,n_vertices_orig,n_edges_orig,mean_degree_orig,median_degree_orig,max_degree_orig,min_degree_orig,degree_diff
591,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
592,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
593,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
594,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
595,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
596,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
597,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
598,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
599,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
600,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
601,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
602,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
603,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
604,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
605,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
606,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
607,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
608,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
609,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
610,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
611,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
612,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
613,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
614,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
615,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
616,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
617,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
618,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
619,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
620,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
621,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
622,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
623,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
624,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
625,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
626,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
627,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
628,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
629,7,7,6,1.71428571428571,2,3,1,7,7,0,0,0,0,0,1.71428571428571
630,5,5,4,1.6,2,2,1,5,5,0,0,0,0,0,1.6
631,6,6,5,1.66666666666667,1.5,3,1,6,6,0,0,0,0,0,1.66666666666667
632,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
633,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
634,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
635,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
636,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
637,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
638,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
639,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
640,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
641,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
642,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
643,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
644,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
645,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
646,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
647,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
648,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
649,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
650,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
651,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
652,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
653,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
654,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
655,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
656,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
657,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
658,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
659,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
660,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
661,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
662,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
663,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
664,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
665,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
666,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
667,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
668,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
669,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
670,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
671,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
672,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
673,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
674,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
675,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
676,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
677,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
678,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
679,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
680,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
681,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
682,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
683,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
684,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
685,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
686,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
687,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
688,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
689,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
690,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
691,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
692,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
693,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
694,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
695,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
696,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
697,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
698,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
699,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
700,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
701,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
702,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
703,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
704,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
705,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
706,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
707,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
708,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
709,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
710,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
711,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
712,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
713,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
714,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
715,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
716,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
717,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
718,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
719,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
720,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
721,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
722,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
723,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
724,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
725,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
726,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
727,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
728,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
729,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
730,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
731,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
732,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
733,5,5,4,1.6,2,2,1,5,5,0,0,0,0,0,1.6
734,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
735,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
736,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
737,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
738,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
739,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
740,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
741,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
742,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
743,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
744,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
745,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
746,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
747,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
748,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
749,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
750,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
751,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
752,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
753,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
754,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
755,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
756,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
757,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
758,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
759,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
760,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
761,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
762,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
763,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
764,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
765,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
766,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
767,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
768,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
769,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
770,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
771,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
772,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
773,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
774,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
775,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
776,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
777,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
778,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
779,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
780,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
781,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
782,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
783,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
784,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
785,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
786,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
787,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
788,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
789,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
790,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
791,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
792,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
793,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
794,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
795,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
796,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
797,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
798,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
799,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
800,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
801,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
802,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
803,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
804,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
805,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
806,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
807,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
808,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
809,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
810,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
811,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
812,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
813,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
814,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
815,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
816,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
817,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
818,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
819,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
820,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
821,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
822,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
823,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
824,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
825,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
826,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
827,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
828,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
829,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
830,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
831,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
832,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
833,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
834,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
835,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
836,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
837,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
838,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
839,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
840,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
841,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
842,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
843,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
844,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
845,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
846,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
847,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
848,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
849,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
850,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
851,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
852,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
853,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
854,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
855,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
856,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
857,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
858,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
859,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
860,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
861,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
862,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
863,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
864,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
865,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
866,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
867,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
868,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
869,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
870,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
871,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
872,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
873,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
874,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
875,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
876,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
877,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
878,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
879,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
880,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
881,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
882,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
883,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
884,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
885,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
886,5,5,4,1.6,2,2,1,5,5,0,0,0,0,0,1.6
887,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
888,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
889,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
890,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
891,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
892,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
893,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
894,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
895,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
896,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
897,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
898,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
899,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
900,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
901,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
902,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
903,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
904,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
905,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
906,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
907,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
908,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
909,4,4,3,1.5,1.5,2,1,2,2,0,0,0,0,0,1.5
910,2,2,1,1,1,1,1,4,4,0,0,0,0,0,1
911,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
912,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
913,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
914,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
915,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
916,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
917,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
918,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
919,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
920,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
921,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
922,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
923,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
924,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
925,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
926,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
927,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
928,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
929,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
930,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
931,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
932,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
933,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
934,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
935,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
936,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
937,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
938,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
939,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
940,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
941,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
942,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
943,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
944,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
945,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
946,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
947,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
948,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
949,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
950,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
951,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
952,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
953,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
954,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
955,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
956,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
957,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
958,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
959,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
960,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
961,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
962,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
963,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
964,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
965,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
966,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
967,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
968,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
969,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
970,2,2,1,1,1,1,1,3,3,0,0,0,0,0,1
971,3,3,2,1.33333333333333,1,2,1,2,2,0,0,0,0,0,1.33333333333333
972,4,4,3,1.5,1.5,2,1,4,4,0,0,0,0,0,1.5
973,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
974,3,3,2,1.33333333333333,1,2,1,3,3,0,0,0,0,0,1.33333333333333
975,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
976,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
977,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
978,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
979,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
980,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
981,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
982,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
983,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
984,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
985,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
986,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
987,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
988,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
989,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
990,2,2,1,1,1,1,1,2,2,0,0,0,0,0,1
